pos_x,pos_y,pos_z,b_x_gt,b_y_gt,b_z_gt,b_total_strength_gt,throttle,roc_throttle,motor_noise_scalar_v4,b_motor_contrib_z_v4,b_x_noisy,b_y_noisy,b_z_noisy,b_total_strength_noisy
21.8,50.0,25.0,-3.816855823658785e-09,0.0,-1.0384013432308581e-09,3.955586647795954e-09,0.8478434167093006,-0.0028831922191149273,1.206686007894128e-05,1.206686007894128e-05,-4.347735073099027e-09,2.8576731080758926e-08,1.2068951745217326e-05,1.2068986360119223e-05
21.900000000000002,50.0,25.0,-3.85630155627203e-09,0.0,-1.0356967746346722e-09,3.992959992523685e-09,0.8449447738804503,-0.0028986428288503285,1.2013308807686231e-05,1.2013308807686231e-05,1.2117950740687904e-07,-8.594382363518961e-08,1.2014531847433724e-05,1.2015450317272159e-05
22.0,50.0,25.0,-3.896212447859768e-09,0.0,-1.0328055218929856e-09,4.030776436979611e-09,0.8420311381711696,-0.0029136357092807152,1.195956629854231e-05,1.195956629854231e-05,-4.9230543324091365e-08,2.9402134222017355e-08,1.196158267543376e-05,1.1961720120163733e-05
22.1,50.0,25.0,-3.936594259189034e-09,0.0,-1.029722756400056e-09,4.069042063745248e-09,0.8391029696783125,-0.0029281684928570417,1.1905642328412229e-05,1.1905642328412229e-05,-1.3725089114006996e-07,-5.501469484406636e-08,1.1906883742275478e-05,1.1907801849032911e-05
22.200000000000003,50.0,25.0,-3.97745281584849e-09,0.0,-1.0264435388237619e-09,4.107763045830921e-09,0.8361607307936292,-0.002942238884683368,1.1851546668773606e-05,1.1851546668773606e-05,2.1212467699293455e-07,-2.6776696821551322e-08,1.185181324047124e-05,1.1853741643763434e-05
22.3,50.0,25.0,-4.018794008568568e-09,0.0,-1.0229628166696516e-09,4.146945648015576e-09,0.8332048861307467,-0.0029558446628824564,1.1797289083342456e-05,1.1797289083342456e-05,1.1664925966123413e-07,7.518346272783395e-08,1.1798684170162308e-05,1.1799500317813712e-05
22.400000000000002,50.0,25.0,-4.060623793523453e-09,0.0,-1.0192754217945827e-09,4.186596228202969e-09,0.8302359024518025,-0.0029689836789442703,1.1742879325759932e-05,1.1742879325759932e-05,3.256753429778515e-08,2.0220038070154538e-07,1.1743322641950489e-05,1.1745108441866047e-05
22.5,50.0,25.0,-4.102948192613781e-09,0.0,-1.015376067869067e-09,4.226721238794196e-09,0.8272542485937369,-0.0029816538580655916,1.168832713730318e-05,1.168832713730318e-05,-2.7256295291453514e-07,-5.163828193792161e-08,1.1687248867070794e-05,1.1690540755513005e-05
22.6,50.0,25.0,-4.145773293728967e-09,0.0,-1.0112593477874472e-09,4.267327228076588e-09,0.8242603953942588,-0.0029938531994780915,1.1633642244621131e-05,1.1633642244621131e-05,-2.1885217141654177e-08,1.90698850421856e-08,1.1635854480236962e-05,1.1635890688232483e-05
22.700000000000003,50.0,25.0,-4.189105250987979e-09,0.0,-1.0069197310250219e-09,4.308420841628933e-09,0.821254815617494,-0.003005579776764744,1.1578834357496034e-05,1.1578834357496034e-05,-9.152185955485794e-08,6.826428872716534e-08,1.158053491156499e-05,1.1581097750294112e-05
22.8,50.0,25.0,-4.232950284957401e-09,0.0,-1.00235156094122e-09,4.350008823743033e-09,0.8182379838793312,-0.0030168317381628063,1.152391316663155e-05,1.152391316663155e-05,-9.260134012639015e-09,6.894814409326147e-08,1.152598788428588e-05,1.152619782518766e-05
22.900000000000002,50.0,25.0,-4.277314682845435e-09,0.0,-9.975490520279373e-10,4.392098018861484e-09,0.8152103765724742,-0.0030276073068570275,1.1468888341468205e-05,1.1468888341468205e-05,6.40657680854661e-08,-2.0953273425777226e-07,1.1469084595856726e-05,1.1471177352664544e-05
23.0,50.0,25.0,-4.32220479867063e-09,0.0,-9.925062871021453e-10,4.434695373031693e-09,0.8121724717912138,-0.0030379047812604254,1.1413769528026867e-05,1.1413769528026867e-05,-2.1218311749706216e-08,-6.021946676293895e-08,1.1415901042715116e-05,1.1416079590559746e-05
23.1,50.0,25.0,-4.367627053403954e-09,0.0,-9.872172144418466e-10,4.477807935376016e-09,0.8091247492559313,-0.0030477225352825155,1.1358566346781116e-05,1.1358566346781116e-05,1.5225277013139405e-07,-1.4071798002234863e-07,1.1359006536211787e-05,1.1360898377576323e-05
23.200000000000003,50.0,25.0,-4.413587935082759e-09,0.0,-9.8167564486451e-10,4.521442859577929e-09,0.8060676902373451,-0.0030570590185861057,1.1303288390559123e-05,1.1303288390559123e-05,-2.0369964294332326e-07,1.1831792792098221e-08,1.1303784322871204e-05,1.1305625748000183e-05
23.3,50.0,25.0,-4.460093998895267e-09,0.0,-9.758752487470469e-10,4.565607405384161e-09,0.8030017774805137,-0.003065912756831435,1.1247945222475796e-05,1.1247945222475796e-05,3.8754241409959895e-08,1.0743034911714645e-08,1.1250242993582769e-05,1.1250314871979565e-05
23.400000000000002,50.0,25.0,-4.507151867233995e-09,0.0,-9.698095529864546e-10,4.6103089401226335e-09,0.7999274951286017,-0.0030742823519119833,1.119254637389579e-05,1.119254637389579e-05,-4.319307354727824e-08,-5.657567066736737e-08,1.1194698527346703e-05,1.1194924812891437e-05
23.5,50.0,25.0,-4.554768229716535e-09,0.0,-9.63471937900206e-10,4.655554940236049e-09,0.7968453286464311,-0.003082166482170634,1.1137101342428163e-05,1.1137101342428163e-05,1.663550222858107e-07,4.0426175322938015e-08,1.1138200336345312e-05,1.1139515923129415e-05
23.6,50.0,25.0,-4.602949843172167e-09,0.0,-9.568556340654874e-10,4.7013529928310575e-09,0.7937557647438189,-0.003089563902612169,1.108161958995319e-05,1.108161958995319e-05,6.3930151287889695e-09,3.801165146592503e-08,1.1083975976636194e-05,1.1084042999146921e-05
23.700000000000003,50.0,25.0,-4.6517035315924635e-09,0.0,-9.499537190963941e-10,4.747710797242695e-09,0.7906592912987208,-0.0030964734450981135,1.102611054068199e-05,1.102611054068199e-05,-7.026729135420344e-08,-5.068590122809648e-08,1.1028201890859259e-05,1.1028542220002118e-05
23.8,50.0,25.0,-4.7010361860442506e-09,0.0,-9.42759114358187e-10,4.794636166613991e-09,0.7875563972801893,-0.003102894018531477,1.097058357924959e-05,1.097058357924959e-05,-1.9146991015664736e-08,1.7918215032323602e-08,1.0973010131766631e-05,1.0973041466318628e-05
23.900000000000002,50.0,25.0,-4.750954764543065e-09,0.0,-9.352645816177108e-10,4.842137029490491e-09,0.7844475726711594,-0.0031088246090299476,1.0915048048841904e-05,1.0915048048841904e-05,7.87922338396188e-08,7.533747543268004e-08,1.091699023500079e-05,1.0917534508414462e-05
24.0,50.0,25.0,-4.801466291885206e-09,0.0,-9.274627196291087e-10,4.8902214314294285e-09,0.7813333083910762,-0.003114264280083212,1.0859513249357318e-05,1.0859513249357318e-05,-1.281632147488026e-07,6.768349939188478e-08,1.0861038391579834e-05,1.0862005422990533e-05
24.1,50.0,25.0,-4.852577859436478e-09,0.0,-9.193459606539406e-10,4.9388975366233124e-09,0.7782140962183705,-0.003119212172705721,1.080398843560317e-05,1.080398843560317e-05,1.609743839776098e-07,-8.400621248917691e-08,1.080498314575812e-05,1.0806508713555492e-05
24.200000000000003,50.0,25.0,-4.904296624875535e-09,0.0,-9.109065669148669e-10,4.988173629537588e-09,0.7750904287128038,-0.0031236675055666963,1.0748482815527895e-05,1.0748482815527895e-05,1.1279262329469268e-07,2.207249686138921e-08,1.0750412654899352e-05,1.0751027003110332e-05
24.3,50.0,25.0,-4.956629811889819e-09,0.0,-9.021366269820043e-10,5.038058116562112e-09,0.7719627991376858,-0.0031276295751179184,1.0693005548489078e-05,1.0693005548489078e-05,-2.5519676172467478e-08,-1.1727922133963333e-07,1.069487853601066e-05,1.0695551999296319e-05
24.400000000000002,50.0,25.0,-5.009584709821818e-09,0.0,-8.93028052091153e-10,5.088559527676007e-09,0.7688317013819832,-0.0031310977557026387,1.0637565743558002e-05,1.0637565743558002e-05,4.547049800212406e-08,-1.2595126783782403e-07,1.0639293935035216e-05,1.0640136593302534e-05
24.5,50.0,25.0,-5.0631686732635006e-09,0.0,-8.835725723930428e-10,5.139686518125608e-09,0.7656976298823284,-0.0031340714996548336,1.058217245786105e-05,1.058217245786105e-05,2.1901938659541397e-08,2.605290007205499e-08,1.05847180282306e-05,1.0584772750780674e-05
24.6,50.0,25.0,-5.117389121596522e-09,0.0,-8.737617331327896e-10,5.191447870115007e-09,0.7625610795449423,-0.0031365503373860237,1.0526834694958392e-05,1.0526834694958392e-05,-4.2394954267932796e-08,6.656980536425743e-08,1.0529158676003291e-05,1.0529454463341822e-05
24.700000000000003,50.0,25.0,-5.172253538475846e-09,0.0,-8.635868907587819e-10,5.243852494508816e-09,0.7594225456674836,-0.003138533877458771,1.0471561403260324e-05,1.0471561403260324e-05,-3.80577057913774e-09,-2.5548370823939153e-08,1.047416727863752e-05,1.0474199128526361e-05
24.8,50.0,25.0,-5.2277694712542295e-09,0.0,-8.53039208960213e-10,5.296909432546604e-09,0.7562825238608345,-0.0031400218066490737,1.0416361474481617e-05,1.0416361474481617e-05,2.8505384071225035e-08,-7.660511311836433e-08,1.0418698980912664e-05,1.0419019596639e-05
24.900000000000002,50.0,25.0,-5.283944530345103e-09,0.0,-8.421096546325113e-10,5.3506278575686065e-09,0.7531415099708382,-0.0031410138899963247,1.036124374213416e-05,1.036124374213416e-05,-4.5476813349741195e-08,9.343515783564803e-08,1.0363409459466877e-05,1.036393042691043e-05
25.0,50.0,25.0,-5.340786388521038e-09,0.0,-8.307889937699386e-10,5.405017076752012e-09,0.75,-0.0031415099708381744,1.0306216980058325e-05,1.0306216980058325e-05,4.6256211701522804e-08,-4.536075031920326e-08,1.0308719477075817e-05,1.0308923051989127e-05
25.1,50.0,25.0,-5.398302780145161e-09,0.0,-8.190677872846739e-10,5.460086532857367e-09,0.7468584900291618,-0.0031415099708381744,1.025128990099314e-05,1.025128990099314e-05,4.7422390275589744e-08,4.8375396226161604e-08,1.0253801609706117e-05,1.0254025380955093e-05
25.200000000000003,50.0,25.0,-5.456501500332589e-09,0.0,-8.069363867516935e-10,5.515845805984398e-09,0.7437174761391656,-0.0031410138899962137,1.0196471155185716e-05,1.0196471155185716e-05,-6.343175482091863e-08,-8.921071041257544e-08,1.0198625028033539e-05,1.0199212450027898e-05
25.3,50.0,25.0,-5.515390404039004e-09,0.0,-7.943849300788158e-10,5.5723046153366256e-09,0.7405774543325163,-0.0031400218066492958,1.0141769329040018e-05,1.0141769329040018e-05,-6.568681234724818e-08,-6.777768992413679e-08,1.014409645189969e-05,1.014453554373051e-05
25.400000000000002,50.0,25.0,-5.574977405073238e-09,0.0,-7.81403337101322e-10,5.6294728209940066e-09,0.7374389204550575,-0.003138533877458771,1.008719294380526e-05,1.008719294380526e-05,2.0035255898867366e-08,1.0612221575128256e-07,1.0089423480742075e-05,1.0090001462334107e-05
25.5,50.0,25.0,-5.635270475030802e-09,0.0,-7.67981305100569e-10,5.687360425692911e-09,0.7343023701176716,-0.0031365503373859127,1.0032750454304095e-05,1.0032750454304095e-05,1.0182590619047833e-07,3.0630636962833754e-08,1.0035020567115303e-05,1.0035583915922351e-05
25.6,50.0,25.0,-5.696277642145059e-09,0.0,-7.541083042460887e-10,5.745977576612581e-09,0.7311682986180168,-0.0031340714996548336,9.978450247700685e-06,9.978450247700685e-06,-8.47338908739104e-08,4.965796094431283e-08,9.980813349213283e-06,9.981296551910571e-06
25.700000000000003,50.0,25.0,-5.7580069900526915e-09,0.0,-7.397735729606791e-10,5.805334567167224e-09,0.728037200862314,-0.0031310977557027497,9.924300642308901e-06,9.924300642308901e-06,-4.898930113774696e-08,1.2277706742923672e-07,9.926299805538024e-06,9.927179961566965e-06
25.8,50.0,25.0,-5.820466656469991e-09,0.0,-7.249661132080714e-10,5.8654418388028516e-09,0.7249095712871964,-0.0031276295751176963,9.870309886440663e-06,9.870309886440663e-06,3.0749641992219406e-08,1.6472873291658557e-07,9.871801493634276e-06,9.873223679510703e-06
25.900000000000002,50.0,25.0,-5.88366483177644e-09,0.0,-7.096746857027907e-10,5.926309982797916e-09,0.7217859037816295,-0.0031236675055668073,9.816486157294482e-06,9.816486157294482e-06,-1.0997748461217504e-08,-7.056129479762157e-08,9.81914644378056e-06,9.81940612925258e-06
26.0,50.0,25.0,-5.947609757501775e-09,0.0,-6.938878050418734e-10,5.987949742066657e-09,0.7186666916089239,-0.00311921217270561,9.76283755988441e-06,9.76283755988441e-06,-1.4127720081538387e-08,1.229110325023778e-07,9.765014381805794e-06,9.765798103138293e-06
26.1,50.0,25.0,-6.012309724712839e-09,0.0,-6.775937347581992e-10,6.0503720129641725e-09,0.7155524273288405,-0.003114264280083434,9.709372126009216e-06,9.709372126009216e-06,1.5468067829701343e-07,-6.1473111181304485e-09,9.711128878903915e-06,9.712362637605435e-06
26.200000000000003,50.0,25.0,-6.077773072296237e-09,0.0,-6.607804822952129e-10,6.1135878470920436e-09,0.7124436027198107,-0.0031088246090298366,9.656097813261965e-06,9.656097813261965e-06,3.397276777549881e-08,-1.2102156009359865e-07,9.658280310084766e-06,9.659098245443458e-06
26.3,50.0,25.0,-6.14400818513271e-09,0.0,-6.43435793902927e-10,6.1776084531032905e-09,0.7093407087012791,-0.003102894018531588,9.603022504079893e-06,9.603022504079893e-06,-2.98987746322513e-08,-1.1921435702713226e-07,9.605259888312011e-06,9.606046196102825e-06
26.400000000000002,50.0,25.0,-6.211023492159101e-09,0.0,-6.255471494551184e-10,6.242445198505443e-09,0.706244235256181,-0.0030964734450981135,9.550154004834554e-06,9.550154004834554e-06,-4.652902136361682e-08,1.1686612400483283e-08,9.553094789749629e-06,9.553215248735892e-06
26.5,50.0,25.0,-6.278827464313536e-09,0.0,-6.071017571877616e-10,6.308109611460347e-09,0.7031546713535688,-0.003089563902612169,9.497500044962191e-06,9.497500044962191e-06,-8.020302320681299e-08,4.2966406463889465e-08,9.500154346314078e-06,9.500590046981619e-06
26.6,50.0,25.0,-6.34742861235944e-09,0.0,-5.880865483587725e-10,6.374613382579356e-09,0.7000725048713983,-0.003082166482170523,9.44506827613421e-06,9.44506827613421e-06,-1.3376328632379527e-07,1.1520344596029653e-07,9.446539495075042e-06,9.44818886785938e-06
26.700000000000003,50.0,25.0,-6.416835484583759e-09,0.0,-5.68488171829266e-10,6.4419683667123874e-09,0.6969982225194864,-0.0030742823519118723,9.392866271467658e-06,9.392866271467658e-06,-6.950485856249743e-08,-4.1874419810964504e-08,9.395659793444615e-06,9.396010182335374e-06
26.8,50.0,25.0,-6.487056664364659e-09,0.0,-5.482929885666065e-10,6.510186584729291e-09,0.6939323097626547,-0.003065912756831657,9.340901524775549e-06,9.340901524775549e-06,-1.0515601848553114e-07,1.31997549786232e-07,9.342562521803936e-06,9.344086665650572e-06
26.900000000000002,50.0,25.0,-6.558100767603909e-09,0.0,-5.27487066069612e-10,6.579280225291951e-09,0.6908752507440687,-0.0030570590185859947,9.289181449856917e-06,9.289181449856917e-06,-7.659662565373864e-09,7.279245374049763e-08,9.292113222942603e-06,9.292401495831793e-06
27.0,50.0,25.0,-6.629976440018861e-09,0.0,-5.060561727164165e-10,6.649261646615326e-09,0.6878275282087863,-0.0030477225352824044,9.237713379826343e-06,9.237713379826343e-06,-6.29294610261855e-08,-7.451989624190725e-08,9.240434074601414e-06,9.240948826774004e-06
27.1,50.0,25.0,-6.7026923542889655e-09,0.0,-4.839857720355585e-10,6.7201433782157215e-09,0.6847896234275258,-0.0030379047812605364,9.1865045664828e-06,9.1865045664828e-06,-1.3227275231629124e-07,-8.533328454832196e-08,9.188417297862204e-06,9.189765518777423e-06
27.200000000000003,50.0,25.0,-6.776257207051407e-09,0.0,-4.612610169010434e-10,6.791938122644281e-09,0.6817620161206686,-0.0030276073068572495,9.135562179717566e-06,9.135562179717566e-06,8.521330363701912e-08,2.0900298404288228e-08,9.138462029873983e-06,9.13888321410437e-06
27.3,50.0,25.0,-6.850679715740535e-09,0.0,-4.378667436521766e-10,6.864658757203841e-09,0.678745184382506,-0.003016831738162584,9.084893306960946e-06,9.084893306960946e-06,7.26746227411891e-08,3.297167487147271e-08,9.087897772191703e-06,9.088248161771404e-06
27.400000000000002,50.0,25.0,-6.925968615265401e-09,0.0,-4.137874661391597e-10,6.938318335646988e-09,0.6757396046057412,-0.003005579776764744,9.0345049526675e-06,9.0345049526675e-06,-2.3033793347456948e-08,-1.704330344359242e-08,9.03783676099599e-06,9.037882182692951e-06
27.5,50.0,25.0,-7.002132654519658e-09,0.0,-3.890073696955365e-10,7.012930089853168e-09,0.6727457514062631,-0.0029938531994780915,8.984404037839563e-06,8.984404037839563e-06,-6.711014976716709e-08,7.124457958159329e-08,8.987286914131216e-06,8.987819849064384e-06
27.6,50.0,25.0,-7.079180592717935e-09,0.0,-3.635103050387711e-10,7.088507431482571e-09,0.6697640975481977,-0.0029816538580654806,8.934597399588604e-06,8.934597399588604e-06,2.7128712421161046e-08,-4.939814386119719e-09,8.938008181264168e-06,8.938050716859298e-06
27.700000000000003,50.0,25.0,-7.157121195552539e-09,0.0,-3.372797821003289e-10,7.165063953604395e-09,0.6667951138692533,-0.0029689836789443813,8.885091790734197e-06,8.885091790734197e-06,5.030643543079324e-08,7.216237766006548e-08,8.88815473983873e-06,8.888590035855687e-06
27.8,50.0,25.0,-7.235963231164266e-09,0.0,-3.102989637868626e-10,7.242613432296964e-09,0.6638392692063708,-0.0029558446628824564,8.835893879440188e-06,8.835893879440188e-06,5.14107054031977e-08,5.275119210175198e-08,8.839120933531203e-06,8.83942784497321e-06
27.900000000000002,50.0,25.0,-7.315715465920936e-09,0.0,-2.825506596742299e-10,7.321169828217148e-09,0.6608970303216872,-0.00294223888468359,8.787010248887633e-06,8.787010248887633e-06,-2.290766914219691e-08,-6.445029370272105e-08,8.790299335210116e-06,8.790565454182074e-06
28.0,50.0,25.0,-7.396386659997022e-09,0.0,-2.5401731963626343e-10,7.400747288136319e-09,0.6579688618288305,-0.0029281684928567087,8.738447396984226e-06,8.738447396984226e-06,-9.812846462179534e-08,-6.072921215441418e-09,8.741486708619469e-06,8.742039576260906e-06
28.1,50.0,25.0,-7.477985562747664e-09,0.0,-2.246810274104073e-10,7.481360146439997e-09,0.6550552261195497,-0.0029136357092808263,8.690211736109609e-06,8.690211736109609e-06,7.034428813716954e-08,-1.757539977484514e-08,8.693554962881869e-06,8.693857320326735e-06
28.200000000000003,50.0,25.0,-7.56052090787e-09,0.0,-1.9452349410258612e-10,7.563022926588103e-09,0.6521565832906994,-0.0028986428288503285,8.64230959289629e-06,8.64230959289629e-06,-2.6418500366108193e-08,4.459402938394184e-08,8.64583701557188e-06,8.645992381702123e-06
28.3,50.0,25.0,-7.644001408344974e-09,0.0,-1.6352605163371856e-10,7.64575034253296e-09,0.6492733910715842,-0.0028831922191151493,8.594747208045584e-06,8.594747208045584e-06,-6.127457827761169e-08,4.68968648528012e-08,8.598121763278769e-06,8.598467988313042e-06
28.400000000000002,50.0,25.0,-7.728435751152084e-09,0.0,-1.3166964613073756e-10,7.729557300091506e-09,0.6464061047516789,-0.0028672863199052934,8.547530736178172e-06,8.547530736178172e-06,-5.9228983792880806e-08,5.8721271686701155e-08,8.550887822710924e-06,8.551294569645909e-06
28.5,50.0,25.0,-7.813832591749713e-09,0.0,-9.893483126504886e-11,7.814458898268485e-09,0.6435551771087319,-0.002850927642947032,8.500666245718681e-06,8.500666245718681e-06,2.3149151138649304e-08,-2.6871283489333727e-08,8.50439864847494e-06,8.504472606884991e-06
28.6,50.0,25.0,-7.900200548313484e-09,0.0,-6.530176154161442e-11,7.900470430527103e-09,0.6407210583372668,-0.0028341187714651106,8.454159718813874e-06,8.454159718813874e-06,6.8529004974284625e-09,1.7242068861746788e-08,8.457991859844806e-06,8.458012210465582e-06
28.700000000000003,50.0,25.0,-7.987548195724659e-09,0.0,-3.0750185542225674e-11,7.987607386003342e-09,0.6379041959774919,-0.002816862359774852,8.408017051283823e-06,8.408017051283823e-06,3.675946679524763e-08,-1.2225540601563706e-08,8.411824783849153e-06,8.411913986508715e-06
28.8,50.0,25.0,-8.075884059300737e-09,0.0,4.740560873382977e-12,8.075885450660202e-09,0.6351050348446281,-0.0027991611328638255,8.362244052605535e-06,8.362244052605535e-06,5.643653533877181e-08,1.5880478479765057e-08,8.36598533544327e-06,8.366190764318588e-06
28.900000000000002,50.0,25.0,-8.165216608260032e-09,0.0,4.119156140449416e-11,8.16532050837788e-09,0.6323240169586668,-0.002781017885961301,8.316846445928468e-06,8.316846445928468e-06,-5.043703974438672e-08,-1.165892202330524e-07,8.319846680240676e-06,8.320816409701907e-06
29.0,50.0,25.0,-8.255554248911767e-09,0.0,7.86243261801129e-11,8.25592864197556e-09,0.6295615814745712,-0.0027624354840956045,8.271829868121337e-06,8.271829868121337e-06,-8.713155163969674e-08,-2.4119667678642252e-09,8.27539549660338e-06,8.275854538963233e-06
29.1,50.0,25.0,-8.346905317563365e-09,0.0,1.170607986588628e-10,8.347726134160741e-09,0.626818164612927,-0.0027434168616441434,8.227199869849576e-06,8.227199869849576e-06,-3.054470750925168e-08,-4.611547715086413e-08,8.231088146484193e-06,8.231274001731582e-06
29.200000000000003,50.0,25.0,-8.439278073136014e-09,0.0,1.565233625530376e-10,8.440729468401367e-09,0.6240941995910597,-0.002723965021867336,8.18296191568289e-06,8.18296191568289e-06,6.235786078476796e-08,3.5079641379122916e-08,8.18678933120844e-06,8.187101968195418e-06
29.3,50.0,25.0,-8.532680689479699e-09,0.0,1.9703484877155892e-10,8.534955329716153e-09,0.6213901165546234,-0.002704083036436322,8.139121384232204e-06,8.139121384232204e-06,1.1296790080662629e-07,-1.947001404895146e-09,8.142528925691952e-06,8.143312768349087e-06
29.400000000000002,50.0,25.0,-8.62712124737871e-09,0.0,2.3861854237625685e-10,8.630420605378337e-09,0.618706342509676,-0.0026837740449473513,8.095683568315368e-06,8.095683568315368e-06,-1.0205074204039936e-07,-6.144059725605895e-08,8.099023193497786e-06,8.099899134542187e-06
29.5,50.0,25.0,-8.722607726238184e-09,0.0,2.8129818954535083e-10,8.727142385527554e-09,0.6160433012552509,-0.0026630412544251802,8.052653675150997e-06,8.052653675150997e-06,-1.2433243847646146e-07,2.667613026036715e-07,8.051572227755273e-06,8.056949514958147e-06
29.6,50.0,25.0,-8.819147995442468e-09,0.0,3.2509800453787813e-10,8.825137963684841e-09,0.6134014133164327,-0.0026418879388181438,8.010036826579676e-06,8.010036826579676e-06,4.13168752217395e-08,1.3802050533054607e-08,8.014261603527813e-06,8.014379990402076e-06
29.700000000000003,50.0,25.0,-8.916749805375565e-09,0.0,3.700426766522034e-10,8.924424837165088e-09,0.6107810958779529,-0.002620317438479791,7.967838059311936e-06,7.967838059311936e-06,5.067056870870089e-08,4.942621810816607e-08,7.971925901270524e-06,7.972240151482995e-06
29.8,50.0,25.0,-9.015420778094014e-09,0.0,4.161573771714252e-10,9.025020707381422e-09,0.6081827627183108,-0.0025983331596420856,7.92606232520221e-06,7.92606232520221e-06,4.41532956141777e-08,-4.6124278453792455e-08,7.930252689273867e-06,7.93050973634809e-06
29.900000000000002,50.0,25.0,-9.115168397642176e-09,0.0,4.634677662880756e-10,9.12694348003551e-09,0.605606824144433,-0.002575938573877834,7.884714491548106e-06,7.884714491548106e-06,-8.778099883525979e-08,8.180168764065232e-08,7.888305396309312e-06,7.889217898201315e-06
30.0,50.0,25.0,-9.216e-09,0.0,5.12e-10,9.230211265187813e-09,0.6030536869268819,-0.002553137217551127,7.843799341414244e-06,7.843799341414244e-06,-1.1383154389476902e-07,-3.0116438435234914e-08,7.847463122645352e-06,7.848346455243184e-06
30.1,50.0,25.0,-9.317922762652843e-09,0.0,5.617807369688752e-10,9.334842377201302e-09,0.6005237542356202,-0.0025299326912616715,7.803321573979896e-06,7.803321573979896e-06,-5.377261320351501e-08,-6.631487693647822e-08,7.807463618047978e-06,7.80793041106135e-06
30.200000000000003,50.0,25.0,-9.420943693773165e-09,0.0,6.12837145332316e-10,9.440855334552238e-09,0.5980174255763486,-0.002506328659271584,7.763285804909761e-06,7.763285804909761e-06,-7.007755845958449e-08,6.775699066239756e-08,7.767355550316165e-06,7.76796718060849e-06
30.3,50.0,25.0,-9.52506962100344e-09,0.0,6.651969094600388e-10,9.548268859501065e-09,0.5955350967274164,-0.0024823288489321804,7.723696566746968e-06,7.723696566746968e-06,6.419236276317101e-08,1.337755293245052e-07,7.727035765668453e-06,7.7284602784515e-06
30.400000000000002,50.0,25.0,-9.630307179829695e-09,0.0,7.188882366439781e-10,9.657101877616517e-09,0.5930771596773249,-0.002457937050091563,7.684558309327682e-06,7.684558309327682e-06,-1.5483462735216786e-07,1.7239893770025635e-08,7.687771004760998e-06,7.689349387133375e-06
30.5,50.0,25.0,-9.736662801534896e-09,0.0,7.739398637117475e-10,9.767373517145514e-09,0.5906440025628276,-0.0024331571144973196,7.64587540021647e-06,7.64587540021647e-06,-2.7073509757390763e-08,-1.0017059044344908e-07,7.650028510722235e-06,7.650732209206086e-06
30.6,50.0,25.0,-9.84414270072133e-09,0.0,8.303810635522549e-10,9.879103108221476e-09,0.5882360096076389,-0.002407992955188676,7.607652125161603e-06,7.607652125161603e-06,6.838254169600852e-08,6.495022720220982e-08,7.612018369403099e-06,7.612602600960636e-06
30.700000000000003,50.0,25.0,-9.952752862390816e-09,0.0,8.882416515416364e-10,9.992310181902981e-09,0.5858535610617609,-0.002382448545877991,7.5698926885695855e-06,7.5698926885695855e-06,-1.2688022253610565e-07,3.085959291090886e-08,7.573759509033757e-06,7.574885082034228e-06
30.8,50.0,25.0,-1.0062499028571918e-08,0.0,9.47551991857189e-10,1.0107014469035024e-08,0.5834970331414371,-0.0023565279203238143,7.53260121399802e-06,7.53260121399802e-06,1.1002696543021412e-07,4.826005712173297e-08,7.536732258852779e-06,7.537689838927262e-06
30.900000000000002,50.0,25.0,-1.0173386684482775e-08,0.0,1.0083430036661898e-09,1.0223235898924272e-08,0.5811667979697438,-0.0023302351716932845,7.495781744666077e-06,7.495781744666077e-06,-4.8254904742889744e-08,-1.1418261954249676e-07,7.499880646433589e-06,7.500905006543306e-06
31.0,50.0,25.0,-1.0285421044218387e-08,0.0,1.0706461671759484e-09,1.0340994597819834e-08,0.5788632235178279,-0.0023035744519158685,7.459438243981702e-06,7.459438243981702e-06,-1.4269998135105548e-08,1.1485474224850457e-07,7.463764647040553e-06,7.464661944862348e-06
31.1,50.0,25.0,-1.0398607035951089e-08,0.0,1.134493529530747e-09,1.046031088719062e-08,0.5765866735467988,-0.002276549971029107,7.423574596084744e-06,7.423574596084744e-06,1.8838096121092476e-08,-2.5078944353192633e-09,7.428837991811232e-06,7.428862299974196e-06
31.200000000000003,50.0,25.0,-1.0512949286632765e-08,0.0,1.1999177105404958e-09,1.0581205281790024e-08,0.5743375075502877,-0.002249165996511149,7.388194606405238e-06,7.388194606405238e-06,-1.0444389230932345e-07,-6.401197043180639e-08,7.392520504115947e-06,7.3935353832097115e-06
31.3,50.0,25.0,-1.0628452106187575e-08,0.0,1.2669519082254026e-09,1.0703698487498566e-08,0.5721160806976787,-0.0022214268526089542,7.353302002235933e-06,7.353302002235933e-06,-1.02480629548757e-07,1.2923848162024386e-10,7.3580126295904214e-06,7.358726258894771e-06
31.400000000000002,50.0,25.0,-1.0745119471183792e-08,0.0,1.3356299041600479e-09,1.0827811398934671e-08,0.5699227437780232,-0.0021933369196555086,7.318900433318273e-06,7.318900433318273e-06,1.3229925793267186e-07,-1.804925351969236e-08,7.32320938682087e-06,7.32442657089437e-06
31.5,50.0,25.0,-1.086295500797327e-08,0.0,1.4059860685995413e-09,1.0953565096823387e-08,0.5677578431446471,-0.0021649006333761545,7.284993472441028e-06,7.284993472441028e-06,-5.057510194465595e-08,-6.831625735725194e-08,7.290077058541046e-06,7.290572575005511e-06
